datetime,open,high,low,close,volume
2026-08-18 11:00:00,64171.646,64380.364,64161.402,64326.012,0
2026-08-18 12:00:00,64326.012,64328.2,64194.054,64194.489,0
2026-08-18 13:00:00,64194.489,64258.95,64011.349,64188.232,0
2026-08-18 14:00:00,64188.227,65010.915,64187.635,64683.55,0
2026-08-18 15:00:00,64683.55,64860.598,64615.003,64823.945,0
2026-08-18 16:00:00,64823.945,64861.65,64643.65,64804.413,0
2026-08-18 17:00:00,64804.403,64804.795,64634.221,64634.221,0
2026-08-18 18:00:00,64634.211,64793.797,64621.774,64744.637,0
2026-08-18 19:00:00,64744.65,64773.5,64611.35,64619.982,0
2026-08-18 20:00:00,64619.75,64631.312,64536.665,64547.026,0
2026-08-18 21:00:00,64547.331,64625.05,64537.008,64575.827,0
2026-08-18 22:00:00,64575.839,64622.459,64531.132,64607.239,0
2026-08-18 23:00:00,64607.226,64752.252,64598.677,64694.5,0
2026-08-19 00:00:00,64694.181,64705.82,64451.275,64459.454,0
2026-08-19 01:00:00,64459.376,64517.621,64355.913,64371.712,0
2026-08-19 02:00:00,64371.794,64388.982,64315.05,64322.107,0
2026-08-19 03:00:00,64322.107,64390.554,64252.026,64296.323,0
2026-08-19 04:00:00,64296.32,64367.846,64262.209,64285.223,0
2026-08-19 05:00:00,64285.226,64382.726,64204.604,64209.15,0
2026-08-19 06:00:00,64209.15,64321.333,64131.507,64315.164,0
2026-08-19 07:00:00,64315.238,64370.119,64244.004,64266.005,0
2026-08-19 08:00:00,64266.001,64482.523,64219.501,64384.706,0
2026-08-19 09:00:00,64384.564,64446.549,64327.528,64395.334,0
2026-08-19 10:00:00,64395.332,64427.804,64336.348,64423.797,0
2026-08-19 11:00:00,64423.947,64506.605,64417.335,64479.294,0
2026-08-19 12:00:00,64479.296,64961.732,64439.239,64857.136,0
2026-08-19 13:00:00,64857.35,65189.95,64761.204,64986.46,0
2026-08-19 14:00:00,64984.11,65940.741,64984.11,65895.423,0
2026-08-19 15:00:00,65895.571,69773.653,65863.21,68530.708,0
2026-08-19 16:00:00,68524.466,68927.811,68389.346,68430.402,0
2026-08-19 17:00:00,68430.525,68506.878,67804.327,68170.039,0
2026-08-19 18:00:00,68170.02,68426.722,68009.957,68369.805,0
2026-08-19 19:00:00,68360.651,68460.67,68077.716,68395.359,0
2026-08-19 20:00:00,68403.158,69560.375,68355.647,69016.55,0
2026-08-19 21:00:00,69016.361,70039.152,68947.864,69685.065,0
2026-08-19 22:00:00,69685.031,69807.72,68959.452,69227.854,0
2026-08-19 23:00:00,69227.924,69430.956,69130.651,69310.082,0
2026-08-20 00:00:00,69310.093,69760.383,69293.45,69389.886,0
2026-08-20 01:00:00,69389.366,69864.111,69245.67,69691.763,0
2026-08-20 02:00:00,69691.848,69800.023,69247.084,69298.477,0
2026-08-20 03:00:00,69287.825,69335.724,68898.25,69183.77,0
2026-08-20 04:00:00,69183.775,69600.354,69155.599,69479.42,0
2026-08-20 05:00:00,69480.016,69657.698,69349.5,69401.353,0
2026-08-20 06:00:00,69408.545,69897.345,69330.35,69838.826,0
2026-08-20 07:00:00,69838.827,69975.793,69481.661,69815.972,0
2026-08-20 08:00:00,69815.891,71784.396,69771.773,71560.912,0
2026-08-20 09:00:00,71560.991,72041.043,71477.474,71785.095,0
2026-08-20 10:00:00,71780.878,72470.44,71689.241,71974.528,0
2026-08-20 11:00:00,71978.267,72300.233,71783.841,71895.381,0
2026-08-20 12:00:00,71895.398,71969.06,71476.807,71930.292,0
2026-08-20 13:00:00,71930.304,72072.1,71129.537,71646.369,0
2026-08-20 14:00:00,71663.227,71951.365,71367.577,71793.561,0
2026-08-20 15:00:00,71793.118,72807.098,71760.914,72430.984,0
2026-08-20 16:00:00,72430.99,72844.152,72167.568,72796.941,0
2026-08-20 17:00:00,72798.802,72933.916,72503.692,72699.942,0
2026-08-20 18:00:00,72703.961,72780.261,72351.795,72398.03,0
2026-08-20 19:00:00,72398.325,72747.78,72300.201,72607.746,0
2026-08-20 20:00:00,72658.598,72998.134,72554.041,72641.651,0
2026-08-20 21:00:00,72637.731,72819.387,72553.409,72707.69,0
2026-08-20 22:00:00,72707.711,72854.375,72458.75,72647.744,0
2026-08-20 23:00:00,72647.632,73373.25,72624.726,72992.808,0
2026-08-21 00:00:00,72999.583,73967.71,72992.426,73687.34,0
2026-08-21 01:00:00,73681.421,75758.92,73634.014,75107.302,0
2026-08-21 02:00:00,75102.297,75158.252,74353.435,74404.262,0
2026-08-21 03:00:00,74410.926,74828.93,74213.818,74481.719,0
2026-08-21 04:00:00,74481.72,74999.95,74481.72,74987.139,0
2026-08-21 05:00:00,74991.33,75451.935,74874.697,75433.056,0
2026-08-21 06:00:00,75433.166,75709.453,75067.782,75613.666,0
2026-08-21 07:00:00,75613.658,76878.156,75576.617,76322.858,0
2026-08-21 08:00:00,76308.715,79526.548,76267.571,79308.101,0
2026-08-21 09:00:00,79269.982,79371.302,77256.776,77900.593,0
2026-08-21 10:00:00,77900.702,78244.743,77607.754,77811.867,0
2026-08-21 11:00:00,77802.563,77848.501,76431.028,76752.577,0
2026-08-21 12:00:00,76748.588,77480.242,76537.83,77218.626,0
2026-08-21 13:00:00,77224.58,77688.108,76238.203,77243.181,0
2026-08-21 14:00:00,77243.976,77449.902,76544.131,77394.348,0
2026-08-21 15:00:00,77387.767,77871.646,77159.288,77216.899,0
2026-08-21 16:00:00,77227.143,77534.927,76809.449,77462.655,0
2026-08-21 17:00:00,77462.247,77702.841,77173.504,77382.753,0
2026-08-21 18:00:00,77382.914,77533.258,76602.715,77099.791,0
2026-08-21 19:00:00,77114.234,77325.403,76818.604,76989.939,0
2026-08-21 20:00:00,76995.485,77511.348,76816.588,77480.464,0
2026-08-21 21:00:00,77480.442,78662.921,77390.741,78490.343,0
2026-08-21 22:00:00,78490.337,78742.841,78097.163,78424.302,0
2026-08-21 23:00:00,78434.393,78699.54,78100.734,78308.279,0
2026-08-22 00:00:00,78308.172,78480.669,77669.08,77919.557,0
2026-08-22 01:00:00,77921.53,78218.3,77785.595,77806.834,0
2026-08-22 02:00:00,77806.51,78548.353,77762.534,78468.378,0
2026-08-22 03:00:00,78469.047,78799.333,78343.622,78395.953,0
2026-08-22 04:00:00,78396.271,78803.663,78187.715,78479.418,0
2026-08-22 05:00:00,78452.679,78580.295,76518.336,77351.881,0
2026-08-22 06:00:00,77372.837,77562.629,76981.055,77476.661,0
2026-08-22 07:00:00,77476.653,77656.886,77201.013,77287.187,0
2026-08-22 08:00:00,77287.934,77430.142,77029.281,77193.484,0
2026-08-22 09:00:00,77193.478,77374.527,76817.434,77048.431,0
2026-08-22 10:00:00,77048.443,77195.196,76522.537,76975.501,0
2026-08-22 11:00:00,76975.666,77219.535,76814.061,77137.856,0
2026-08-22 12:00:00,77137.861,77387.651,77081.367,77295.483,0
2026-08-22 13:00:00,77295.057,77372.038,77112.449,77291.303,0
2026-08-22 14:00:00,77291.276,77323.149,76936.495,77017.877,0
2026-08-22 15:00:00,77017.904,77116.239,76901.285,76996.365,0
2026-08-22 16:00:00,76996.692,77561.819,76968.824,77299.037,0
2026-08-22 17:00:00,77299.037,77393.686,77089.192,77289.173,0
2026-08-22 18:00:00,77289.172,77371.258,77143.573,77276.691,0
2026-08-22 19:00:00,77276.689,77482.661,77208.932,77422.237,0
2026-08-22 20:00:00,77422.539,77466.969,77269.847,77328.647,0
2026-08-22 21:00:00,77328.369,77328.44,76825.048,76861.895,0
2026-08-22 22:00:00,76862.369,77168.996,76771.719,77001.32,0
2026-08-22 23:00:00,77001.183,77145.977,76904.705,77084.463,0
2026-08-23 00:00:00,77084.508,77370.03,77059.694,77308.223,0
2026-08-23 01:00:00,77308.303,77423.751,77168.554,77201.162,0
2026-08-23 02:00:00,77201.351,77227.745,77024.208,77080.934,0
2026-08-23 03:00:00,77081.194,77158.349,76842.139,76940.969,0
2026-08-23 04:00:00,76940.95,77045.415,76494.608,76611.72,0
2026-08-23 05:00:00,76611.73,76738.738,75614.585,76068.164,0
2026-08-23 06:00:00,76064.456,76366.438,75898.708,76111.909,0
2026-08-23 07:00:00,76111.913,76368.781,75922.381,76015.968,0
2026-08-23 08:00:00,76020.176,76658.948,75965.394,76486.348,0
2026-08-23 09:00:00,76486.398,76655.365,76471.052,76542.54,0
2026-08-23 10:00:00,76542.537,76936.379,76535.357,76784.403,0
2026-08-23 11:00:00,76784.403,77392.671,76738.216,77295.452,0
2026-08-23 12:00:00,77295.915,77301.012,77013.74,77202.684,0
2026-08-23 13:00:00,77202.672,77768.003,77189.365,77472.857,0
2026-08-23 14:00:00,77472.821,77636.381,76779.09,77173.016,0
2026-08-23 15:00:00,77173.072,77316.409,76905.186,77124.277,0
2026-08-23 16:00:00,77124.209,77445.323,77124.209,77388.9,0
2026-08-23 17:00:00,77389.019,77420.569,77122.16,77165.672,0
2026-08-23 18:00:00,77158.031,77381.47,77075.212,77310.668,0
2026-08-23 19:00:00,77318.531,77446.565,77216.271,77305.317,0
2026-08-23 20:00:00,77305.827,77438.528,77166.874,77377.291,0
2026-08-23 21:00:00,77377.319,78014.452,77377.319,77808.984,0
2026-08-23 22:00:00,77808.997,77960.787,77535.216,77578.129,0
2026-08-23 23:00:00,77578.131,77792.59,77278.546,77709.591,0
2026-08-24 00:00:00,77718.016,77727.132,77147.978,77668.844,0
2026-08-24 01:00:00,77674.127,77703.354,76888.138,76888.95,0
2026-08-24 02:00:00,76892.995,77531.497,76858.344,77460.951,0
2026-08-24 03:00:00,77460.531,77515.777,76916.632,76926.46,0
2026-08-24 04:00:00,76926.432,77249.341,76660.784,76889.902,0
2026-08-24 05:00:00,76889.902,77213.589,76829.215,77139.85,0
2026-08-24 06:00:00,77139.729,77519.264,77053.478,77455.358,0
2026-08-24 07:00:00,77455.341,77788.921,77272.142,77288.254,0
2026-08-24 08:00:00,77302.506,77401.45,76812.962,77031.933,0
2026-08-24 09:00:00,77031.77,77593.637,77012.037,77546.171,0
2026-08-24 10:00:00,77546.171,78015.769,77525.104,77614.649,0
2026-08-24 11:00:00,77615.063,78589.13,77435.33,78433.154,0
2026-08-24 12:00:00,78430.53,79299.85,77955.346,79146.989,0
2026-08-24 13:00:00,79146.919,79418.263,77834.391,78564.994,0
2026-08-24 14:00:00,78566.231,79795.356,78560.834,79481.102,0
2026-08-24 15:00:00,79481.065,79974.813,78805.609,79070.454,0
2026-08-24 16:00:00,79066.198,79823.292,78865.011,79018.462,0
2026-08-24 17:00:00,79018.905,79162.135,78440.952,78730.029,0
2026-08-24 18:00:00,78727.922,79050.604,78679.702,78901.25,0
2026-08-24 19:00:00,78901.534,79081.581,78554.042,78712.884,0
2026-08-24 20:00:00,78714.789,78959.446,78520.386,78889.918,0
2026-08-24 21:00:00,78901.404,79012.816,78811.8,78944.122,0
2026-08-24 22:00:00,78944.118,78958.577,78667.806,78704.279,0
2026-08-24 23:00:00,78704.199,78972.535,78579.69,78950.707,0
2026-08-25 00:00:00,78950.926,79857.083,78675.205,79712.022,0
2026-08-25 01:00:00,79702.921,79956.989,79456.992,79800.523,0
2026-08-25 02:00:00,79802.99,81255.626,79709.128,80630.215,0
2026-08-25 03:00:00,80630.068,80932.212,80285.973,80457.15,0
